Posición, punto
7760,"(7636, 3660)"
7761,"(7636, 27017)"
7762,"(7637, 14699)"
7763,"(7637, 15978)"
7764,"(7638, 13913)"
7765,"(7638, 16764)"
7766,"(7641, 8250)"
7767,"(7641, 22427)"
7768,"(7642, 7372)"
7769,"(7642, 23305)"
7770,"(7644, 7734)"
7771,"(7644, 22943)"
7772,"(7645, 2737)"
7773,"(7645, 27940)"
7774,"(7649, 5346)"
7775,"(7649, 25331)"
7776,"(7652, 6456)"
7777,"(7652, 24221)"
7778,"(7654, 12975)"
7779,"(7654, 17702)"
7780,"(7656, 1423)"
7781,"(7656, 29254)"
7782,"(7658, 3749)"
7783,"(7658, 26928)"
7784,"(7659, 9904)"
7785,"(7659, 20773)"
7786,"(7660, 15208)"
7787,"(7660, 15469)"
7788,"(7661, 2745)"
7789,"(7661, 27932)"
7790,"(7662, 10689)"
7791,"(7662, 19988)"
7792,"(7663, 6632)"
7793,"(7663, 24045)"
7794,"(7665, 2609)"
7795,"(7665, 28068)"
7796,"(7667, 1251)"
7797,"(7667, 29426)"
7798,"(7670, 171)"
7799,"(7670, 30506)"
7800,"(7672, 1380)"
7801,"(7672, 29297)"
7802,"(7674, 1700)"
7803,"(7674, 28977)"
7804,"(7675, 3514)"
7805,"(7675, 27163)"
7806,"(7677, 9279)"
7807,"(7677, 21398)"
7808,"(7678, 643)"
7809,"(7678, 30034)"
7810,"(7679, 9266)"
7811,"(7679, 21411)"
7812,"(7680, 6719)"
7813,"(7680, 23958)"
7814,"(7681, 4051)"
7815,"(7681, 26626)"
7816,"(7683, 8888)"
7817,"(7683, 21789)"
7818,"(7686, 11705)"
7819,"(7686, 18972)"
7820,"(7687, 14221)"
7821,"(7687, 16456)"
7822,"(7689, 14640)"
7823,"(7689, 16037)"
7824,"(7690, 11966)"
7825,"(7690, 18711)"
7826,"(7691, 5100)"
7827,"(7691, 25577)"
7828,"(7692, 4834)"
7829,"(7692, 25843)"
7830,"(7693, 9175)"
7831,"(7693, 21502)"
7832,"(7694, 14037)"
7833,"(7694, 16640)"
7834,"(7695, 4528)"
7835,"(7695, 26149)"
7836,"(7698, 14738)"
7837,"(7698, 15939)"
7838,"(7700, 6187)"
7839,"(7700, 24490)"
7840,"(7701, 2765)"
7841,"(7701, 27912)"
7842,"(7702, 929)"
7843,"(7702, 29748)"
7844,"(7703, 13090)"
7845,"(7703, 17587)"
7846,"(7704, 3279)"
7847,"(7704, 27398)"
7848,"(7705, 5822)"
7849,"(7705, 24855)"
7850,"(7706, 4506)"
7851,"(7706, 26171)"
7852,"(7708, 14183)"
7853,"(7708, 16494)"
7854,"(7711, 5110)"
7855,"(7711, 25567)"
7856,"(7712, 8770)"
7857,"(7712, 21907)"
7858,"(7713, 15095)"
7859,"(7713, 15582)"
7860,"(7714, 12351)"
7861,"(7714, 18326)"
7862,"(7716, 9098)"
7863,"(7716, 21579)"
7864,"(7719, 1416)"
7865,"(7719, 29261)"
7866,"(7723, 13553)"
7867,"(7723, 17124)"
7868,"(7724, 1172)"
7869,"(7724, 29505)"
7870,"(7725, 5992)"
7871,"(7725, 24685)"
7872,"(7726, 2517)"
7873,"(7726, 28160)"
7874,"(7728, 10673)"
7875,"(7728, 20004)"
7876,"(7729, 1989)"
7877,"(7729, 28688)"
7878,"(7733, 2608)"
7879,"(7733, 28069)"
7880,"(7737, 14017)"
7881,"(7737, 16660)"
7882,"(7738, 9582)"
7883,"(7738, 21095)"
7884,"(7740, 13721)"
7885,"(7740, 16956)"
7886,"(7741, 7955)"
7887,"(7741, 22722)"
7888,"(7746, 4136)"
7889,"(7746, 26541)"
7890,"(7749, 7592)"
7891,"(7749, 23085)"
7892,"(7750, 14488)"
7893,"(7750, 16189)"
7894,"(7753, 12982)"
7895,"(7753, 17695)"
7896,"(7754, 1976)"
7897,"(7754, 28701)"
7898,"(7757, 9116)"
7899,"(7757, 21561)"
7900,"(7760, 13797)"
7901,"(7760, 16880)"
7902,"(7761, 13299)"
7903,"(7761, 17378)"
7904,"(7763, 3415)"
7905,"(7763, 27262)"
7906,"(7764, 7955)"
7907,"(7764, 22722)"
7908,"(7767, 4200)"
7909,"(7767, 26477)"
7910,"(7768, 3137)"
7911,"(7768, 27540)"
7912,"(7770, 5130)"
7913,"(7770, 25547)"
7914,"(7774, 9746)"
7915,"(7774, 20931)"
7916,"(7777, 8577)"
7917,"(7777, 22100)"
7918,"(7778, 13693)"
7919,"(7778, 16984)"
7920,"(7779, 12296)"
7921,"(7779, 18381)"
7922,"(7787, 4541)"
7923,"(7787, 26136)"
7924,"(7789, 9225)"
7925,"(7789, 21452)"
7926,"(7793, 9689)"
7927,"(7793, 20988)"
7928,"(7795, 9865)"
7929,"(7795, 20812)"
7930,"(7800, 13512)"
7931,"(7800, 17165)"
7932,"(7807, 14520)"
7933,"(7807, 16157)"
7934,"(7808, 8819)"
7935,"(7808, 21858)"
7936,"(7812, 11855)"
7937,"(7812, 18822)"
7938,"(7813, 5967)"
7939,"(7813, 24710)"
7940,"(7814, 124)"
7941,"(7814, 30553)"
7942,"(7816, 7854)"
7943,"(7816, 22823)"
7944,"(7817, 11829)"
7945,"(7817, 18848)"
7946,"(7819, 6742)"
7947,"(7819, 23935)"
7948,"(7823, 13638)"
7949,"(7823, 17039)"
7950,"(7824, 5684)"
7951,"(7824, 24993)"
7952,"(7825, 2774)"
7953,"(7825, 27903)"
7954,"(7826, 14569)"
7955,"(7826, 16108)"
7956,"(7833, 14469)"
7957,"(7833, 16208)"
7958,"(7834, 12740)"
7959,"(7834, 17937)"
7960,"(7836, 270)"
7961,"(7836, 30407)"
7962,"(7838, 13242)"
7963,"(7838, 17435)"
7964,"(7839, 11688)"
7965,"(7839, 18989)"
7966,"(7841, 12122)"
7967,"(7841, 18555)"
7968,"(7843, 11714)"
7969,"(7843, 18963)"
7970,"(7847, 1243)"
7971,"(7847, 29434)"
7972,"(7850, 4725)"
7973,"(7850, 25952)"
7974,"(7851, 9987)"
7975,"(7851, 20690)"
7976,"(7854, 13575)"
7977,"(7854, 17102)"
7978,"(7855, 12371)"
7979,"(7855, 18306)"
7980,"(7859, 6062)"
7981,"(7859, 24615)"
7982,"(7864, 3645)"
7983,"(7864, 27032)"
7984,"(7867, 2603)"
7985,"(7867, 28074)"
7986,"(7868, 4310)"
7987,"(7868, 26367)"
7988,"(7869, 6107)"
7989,"(7869, 24570)"
7990,"(7872, 10296)"
7991,"(7872, 20381)"
7992,"(7875, 14525)"
7993,"(7875, 16152)"
7994,"(7876, 6716)"
7995,"(7876, 23961)"
7996,"(7879, 6689)"
7997,"(7879, 23988)"
7998,"(7881, 10059)"
7999,"(7881, 20618)"
8000,"(7884, 11611)"
8001,"(7884, 19066)"
8002,"(7885, 774)"
8003,"(7885, 29903)"
8004,"(7886, 10384)"
8005,"(7886, 20293)"
8006,"(7887, 8068)"
8007,"(7887, 22609)"
8008,"(7888, 10902)"
8009,"(7888, 19775)"
8010,"(7894, 8968)"
8011,"(7894, 21709)"
8012,"(7895, 11019)"
8013,"(7895, 19658)"
8014,"(7900, 5150)"
8015,"(7900, 25527)"
8016,"(7901, 2884)"
8017,"(7901, 27793)"
8018,"(7903, 10072)"
8019,"(7903, 20605)"
8020,"(7904, 5594)"
8021,"(7904, 25083)"
8022,"(7905, 5552)"
8023,"(7905, 25125)"
8024,"(7906, 1717)"
8025,"(7906, 28960)"
8026,"(7908, 10916)"
8027,"(7908, 19761)"
8028,"(7910, 3706)"
8029,"(7910, 26971)"
8030,"(7911, 3012)"
8031,"(7911, 27665)"
8032,"(7912, 14626)"
8033,"(7912, 16051)"
8034,"(7914, 12406)"
8035,"(7914, 18271)"
8036,"(7917, 8693)"
8037,"(7917, 21984)"
8038,"(7918, 12069)"
8039,"(7918, 18608)"
8040,"(7921, 5583)"
8041,"(7921, 25094)"
8042,"(7924, 4809)"
8043,"(7924, 25868)"
8044,"(7929, 8087)"
8045,"(7929, 22590)"
8046,"(7930, 5388)"
8047,"(7930, 25289)"
8048,"(7932, 5566)"
8049,"(7932, 25111)"
8050,"(7933, 6842)"
8051,"(7933, 23835)"
8052,"(7934, 3919)"
8053,"(7934, 26758)"
8054,"(7936, 7280)"
8055,"(7936, 23397)"
8056,"(7937, 2920)"
8057,"(7937, 27757)"
8058,"(7938, 14137)"
8059,"(7938, 16540)"
8060,"(7940, 7689)"
8061,"(7940, 22988)"
8062,"(7942, 5596)"
8063,"(7942, 25081)"
8064,"(7945, 12484)"
8065,"(7945, 18193)"
8066,"(7946, 4757)"
8067,"(7946, 25920)"
8068,"(7948, 4254)"
8069,"(7948, 26423)"
8070,"(7949, 13435)"
8071,"(7949, 17242)"
8072,"(7951, 5595)"
8073,"(7951, 25082)"
8074,"(7953, 9552)"
8075,"(7953, 21125)"
8076,"(7954, 3555)"
8077,"(7954, 27122)"
8078,"(7959, 10063)"
8079,"(7959, 20614)"
8080,"(7960, 10910)"
8081,"(7960, 19767)"
8082,"(7962, 7217)"
8083,"(7962, 23460)"
8084,"(7964, 11449)"
8085,"(7964, 19228)"
8086,"(7967, 6777)"
8087,"(7967, 23900)"
8088,"(7969, 1494)"
8089,"(7969, 29183)"
8090,"(7972, 2964)"
8091,"(7972, 27713)"
8092,"(7974, 3592)"
8093,"(7974, 27085)"
8094,"(7976, 4074)"
8095,"(7976, 26603)"
8096,"(7977, 7993)"
8097,"(7977, 22684)"
8098,"(7978, 11619)"
8099,"(7978, 19058)"
8100,"(7979, 4150)"
8101,"(7979, 26527)"
8102,"(7981, 9496)"
8103,"(7981, 21181)"
8104,"(7982, 9569)"
8105,"(7982, 21108)"
8106,"(7983, 8589)"
8107,"(7983, 22088)"
8108,"(7985, 1479)"
8109,"(7985, 29198)"
8110,"(7986, 6271)"
8111,"(7986, 24406)"
8112,"(7987, 4233)"
8113,"(7987, 26444)"
8114,"(7988, 10949)"
8115,"(7988, 19728)"
8116,"(7989, 10252)"
8117,"(7989, 20425)"
8118,"(7990, 12751)"
8119,"(7990, 17926)"
8120,"(7992, 10940)"
8121,"(7992, 19737)"
8122,"(7994, 9411)"
8123,"(7994, 21266)"
8124,"(7996, 12987)"
8125,"(7996, 17690)"
8126,"(7997, 1410)"
8127,"(7997, 29267)"
8128,"(7998, 13758)"
8129,"(7998, 16919)"
8130,"(8002, 7126)"
8131,"(8002, 23551)"
8132,"(8003, 5666)"
8133,"(8003, 25011)"
8134,"(8011, 11028)"
8135,"(8011, 19649)"
8136,"(8012, 2608)"
8137,"(8012, 28069)"
8138,"(8016, 6950)"
8139,"(8016, 23727)"
8140,"(8020, 120)"
8141,"(8020, 30557)"
8142,"(8021, 14162)"
8143,"(8021, 16515)"
8144,"(8022, 15286)"
8145,"(8022, 15391)"
8146,"(8026, 13815)"
8147,"(8026, 16862)"
8148,"(8028, 8517)"
8149,"(8028, 22160)"
8150,"(8030, 1587)"
8151,"(8030, 29090)"
8152,"(8031, 6820)"
8153,"(8031, 23857)"
8154,"(8032, 14593)"
8155,"(8032, 16084)"
8156,"(8034, 13657)"
8157,"(8034, 17020)"
8158,"(8035, 10673)"
8159,"(8035, 20004)"
8160,"(8036, 316)"
8161,"(8036, 30361)"
8162,"(8039, 1620)"
8163,"(8039, 29057)"
8164,"(8040, 4020)"
8165,"(8040, 26657)"
8166,"(8041, 3417)"
8167,"(8041, 27260)"
8168,"(8042, 1966)"
8169,"(8042, 28711)"
8170,"(8043, 3432)"
8171,"(8043, 27245)"
8172,"(8050, 1284)"
8173,"(8050, 29393)"
8174,"(8051, 403)"
8175,"(8051, 30274)"
8176,"(8052, 4460)"
8177,"(8052, 26217)"
8178,"(8056, 5045)"
8179,"(8056, 25632)"
8180,"(8057, 3209)"
8181,"(8057, 27468)"
8182,"(8062, 9323)"
8183,"(8062, 21354)"
8184,"(8063, 4796)"
8185,"(8063, 25881)"
8186,"(8065, 6403)"
8187,"(8065, 24274)"
8188,"(8072, 4396)"
8189,"(8072, 26281)"
8190,"(8074, 5547)"
8191,"(8074, 25130)"
8192,"(8075, 11071)"
8193,"(8075, 19606)"
8194,"(8077, 2883)"
8195,"(8077, 27794)"
8196,"(8078, 12273)"
8197,"(8078, 18404)"
8198,"(8081, 2574)"
8199,"(8081, 28103)"
8200,"(8083, 689)"
8201,"(8083, 29988)"
8202,"(8088, 4161)"
8203,"(8088, 26516)"
8204,"(8089, 3841)"
8205,"(8089, 26836)"
8206,"(8092, 11)"
8207,"(8092, 30666)"
8208,"(8094, 11820)"
8209,"(8094, 18857)"
8210,"(8097, 8817)"
8211,"(8097, 21860)"
8212,"(8098, 14870)"
8213,"(8098, 15807)"
8214,"(8100, 5478)"
8215,"(8100, 25199)"
8216,"(8101, 13905)"
8217,"(8101, 16772)"
8218,"(8104, 3409)"
8219,"(8104, 27268)"
8220,"(8106, 7145)"
8221,"(8106, 23532)"
8222,"(8107, 11137)"
8223,"(8107, 19540)"
8224,"(8109, 5424)"
8225,"(8109, 25253)"
8226,"(8112, 7089)"
8227,"(8112, 23588)"
8228,"(8116, 8306)"
8229,"(8116, 22371)"
8230,"(8120, 3089)"
8231,"(8120, 27588)"
8232,"(8121, 14196)"
8233,"(8121, 16481)"
8234,"(8123, 6094)"
8235,"(8123, 24583)"
8236,"(8128, 10985)"
8237,"(8128, 19692)"
8238,"(8129, 2113)"
8239,"(8129, 28564)"
8240,"(8131, 503)"
8241,"(8131, 30174)"
8242,"(8132, 3220)"
8243,"(8132, 27457)"
8244,"(8133, 6058)"
8245,"(8133, 24619)"
8246,"(8134, 3504)"
8247,"(8134, 27173)"
8248,"(8135, 9682)"
8249,"(8135, 20995)"
8250,"(8136, 1019)"
8251,"(8136, 29658)"
8252,"(8137, 2233)"
8253,"(8137, 28444)"
8254,"(8139, 10822)"
8255,"(8139, 19855)"
8256,"(8140, 10997)"
8257,"(8140, 19680)"
8258,"(8142, 10459)"
8259,"(8142, 20218)"
8260,"(8143, 2921)"
8261,"(8143, 27756)"
8262,"(8144, 8376)"
8263,"(8144, 22301)"
8264,"(8146, 7288)"
8265,"(8146, 23389)"
8266,"(8148, 4284)"
8267,"(8148, 26393)"
8268,"(8149, 2181)"
8269,"(8149, 28496)"
8270,"(8150, 12404)"
8271,"(8150, 18273)"
8272,"(8151, 211)"
8273,"(8151, 30466)"
8274,"(8157, 4863)"
8275,"(8157, 25814)"
8276,"(8159, 8598)"
8277,"(8159, 22079)"
8278,"(8160, 12986)"
8279,"(8160, 17691)"
8280,"(8161, 11464)"
8281,"(8161, 19213)"
8282,"(8164, 8506)"
8283,"(8164, 22171)"
8284,"(8165, 7738)"
8285,"(8165, 22939)"
8286,"(8166, 3449)"
8287,"(8166, 27228)"
8288,"(8168, 8549)"
8289,"(8168, 22128)"
8290,"(8169, 11222)"
8291,"(8169, 19455)"
8292,"(8171, 6096)"
8293,"(8171, 24581)"
8294,"(8172, 10714)"
8295,"(8172, 19963)"
8296,"(8174, 3868)"
8297,"(8174, 26809)"
8298,"(8178, 14007)"
8299,"(8178, 16670)"
8300,"(8180, 8658)"
8301,"(8180, 22019)"
8302,"(8181, 4977)"
8303,"(8181, 25700)"
8304,"(8183, 7560)"
8305,"(8183, 23117)"
8306,"(8184, 6442)"
8307,"(8184, 24235)"
8308,"(8185, 4287)"
8309,"(8185, 26390)"
8310,"(8189, 320)"
8311,"(8189, 30357)"
8312,"(8190, 4381)"
8313,"(8190, 26296)"
8314,"(8191, 12030)"
8315,"(8191, 18647)"
8316,"(8193, 10016)"
8317,"(8193, 20661)"
8318,"(8194, 1777)"
8319,"(8194, 28900)"
8320,"(8195, 14144)"
8321,"(8195, 16533)"
8322,"(8196, 14421)"
8323,"(8196, 16256)"
8324,"(8197, 1876)"
8325,"(8197, 28801)"
8326,"(8199, 10348)"
8327,"(8199, 20329)"
8328,"(8200, 2883)"
8329,"(8200, 27794)"
8330,"(8205, 7797)"
8331,"(8205, 22880)"
8332,"(8210, 7322)"
8333,"(8210, 23355)"
8334,"(8212, 9727)"
8335,"(8212, 20950)"
8336,"(8213, 5411)"
8337,"(8213, 25266)"
8338,"(8214, 8082)"
8339,"(8214, 22595)"
8340,"(8216, 10507)"
8341,"(8216, 20170)"
8342,"(8217, 5943)"
8343,"(8217, 24734)"
8344,"(8218, 3647)"
8345,"(8218, 27030)"
8346,"(8219, 6652)"
8347,"(8219, 24025)"
8348,"(8220, 9218)"
8349,"(8220, 21459)"
8350,"(8221, 13192)"
8351,"(8221, 17485)"
8352,"(8222, 3223)"
8353,"(8222, 27454)"
8354,"(8225, 7923)"
8355,"(8225, 22754)"
8356,"(8226, 641)"
8357,"(8226, 30036)"
8358,"(8227, 703)"
8359,"(8227, 29974)"
8360,"(8228, 9645)"
8361,"(8228, 21032)"
8362,"(8230, 2439)"
8363,"(8230, 28238)"
8364,"(8231, 9526)"
8365,"(8231, 21151)"
8366,"(8232, 4181)"
8367,"(8232, 26496)"
8368,"(8234, 3173)"
8369,"(8234, 27504)"
8370,"(8236, 1689)"
8371,"(8236, 28988)"
8372,"(8237, 13811)"
8373,"(8237, 16866)"
8374,"(8238, 9933)"
8375,"(8238, 20744)"
8376,"(8239, 4759)"
8377,"(8239, 25918)"
8378,"(8243, 9748)"
8379,"(8243, 20929)"
8380,"(8244, 4235)"
8381,"(8244, 26442)"
8382,"(8246, 10758)"
8383,"(8246, 19919)"
8384,"(8247, 13823)"
8385,"(8247, 16854)"
8386,"(8250, 8810)"
8387,"(8250, 21867)"
8388,"(8252, 11863)"
8389,"(8252, 18814)"
8390,"(8255, 8301)"
8391,"(8255, 22376)"
8392,"(8256, 1103)"
8393,"(8256, 29574)"
8394,"(8259, 13832)"
8395,"(8259, 16845)"
8396,"(8262, 3762)"
8397,"(8262, 26915)"
8398,"(8263, 1477)"
8399,"(8263, 29200)"
8400,"(8270, 4325)"
8401,"(8270, 26352)"
8402,"(8271, 6780)"
8403,"(8271, 23897)"
8404,"(8272, 12608)"
8405,"(8272, 18069)"
8406,"(8273, 3493)"
8407,"(8273, 27184)"
8408,"(8274, 5611)"
8409,"(8274, 25066)"
8410,"(8276, 6775)"
8411,"(8276, 23902)"
8412,"(8278, 4741)"
8413,"(8278, 25936)"
8414,"(8282, 13458)"
8415,"(8282, 17219)"
8416,"(8283, 8380)"
8417,"(8283, 22297)"
8418,"(8284, 14870)"
8419,"(8284, 15807)"
8420,"(8287, 13143)"
8421,"(8287, 17534)"
8422,"(8289, 6276)"
8423,"(8289, 24401)"
8424,"(8292, 8444)"
8425,"(8292, 22233)"
8426,"(8296, 5912)"
8427,"(8296, 24765)"
8428,"(8298, 7459)"
8429,"(8298, 23218)"
8430,"(8300, 1327)"
8431,"(8300, 29350)"
8432,"(8304, 10926)"
8433,"(8304, 19751)"
8434,"(8305, 10582)"
8435,"(8305, 20095)"
8436,"(8308, 10239)"
8437,"(8308, 20438)"
8438,"(8310, 7644)"
8439,"(8310, 23033)"
8440,"(8311, 9815)"
8441,"(8311, 20862)"
8442,"(8313, 6945)"
8443,"(8313, 23732)"
8444,"(8314, 2740)"
8445,"(8314, 27937)"
8446,"(8316, 13224)"
8447,"(8316, 17453)"
8448,"(8317, 11048)"
8449,"(8317, 19629)"
8450,"(8318, 12043)"
8451,"(8318, 18634)"
8452,"(8321, 13756)"
8453,"(8321, 16921)"
8454,"(8322, 7600)"
8455,"(8322, 23077)"
8456,"(8324, 6508)"
8457,"(8324, 24169)"
8458,"(8326, 2229)"
8459,"(8326, 28448)"
8460,"(8327, 9402)"
8461,"(8327, 21275)"
8462,"(8329, 2536)"
8463,"(8329, 28141)"
8464,"(8330, 7300)"
8465,"(8330, 23377)"
8466,"(8331, 706)"
8467,"(8331, 29971)"
8468,"(8332, 1135)"
8469,"(8332, 29542)"
8470,"(8333, 1665)"
8471,"(8333, 29012)"
8472,"(8335, 1423)"
8473,"(8335, 29254)"
8474,"(8337, 13134)"
8475,"(8337, 17543)"
8476,"(8338, 14949)"
8477,"(8338, 15728)"
8478,"(8341, 2124)"
8479,"(8341, 28553)"
8480,"(8342, 10222)"
8481,"(8342, 20455)"
8482,"(8347, 8891)"
8483,"(8347, 21786)"
8484,"(8349, 2703)"
8485,"(8349, 27974)"
8486,"(8350, 3105)"
8487,"(8350, 27572)"
8488,"(8353, 10527)"
8489,"(8353, 20150)"
8490,"(8354, 12199)"
8491,"(8354, 18478)"
8492,"(8358, 11647)"
8493,"(8358, 19030)"
8494,"(8359, 10217)"
8495,"(8359, 20460)"
8496,"(8360, 10411)"
8497,"(8360, 20266)"
8498,"(8361, 12927)"
8499,"(8361, 17750)"
8500,"(8363, 8513)"
8501,"(8363, 22164)"
8502,"(8368, 12950)"
8503,"(8368, 17727)"
8504,"(8374, 4927)"
8505,"(8374, 25750)"
8506,"(8377, 10693)"
8507,"(8377, 19984)"
8508,"(8379, 4282)"
8509,"(8379, 26395)"
8510,"(8380, 11283)"
8511,"(8380, 19394)"
8512,"(8381, 13822)"
8513,"(8381, 16855)"
8514,"(8383, 13211)"
8515,"(8383, 17466)"
8516,"(8384, 3551)"
8517,"(8384, 27126)"
8518,"(8385, 10926)"
8519,"(8385, 19751)"
8520,"(8386, 7436)"
8521,"(8386, 23241)"
8522,"(8387, 9905)"
8523,"(8387, 20772)"
8524,"(8389, 4408)"
8525,"(8389, 26269)"
8526,"(8393, 12172)"
8527,"(8393, 18505)"
8528,"(8394, 738)"
8529,"(8394, 29939)"
8530,"(8395, 5941)"
8531,"(8395, 24736)"
8532,"(8396, 10886)"
8533,"(8396, 19791)"
8534,"(8397, 8666)"
8535,"(8397, 22011)"
8536,"(8398, 5502)"
8537,"(8398, 25175)"
8538,"(8399, 6768)"
8539,"(8399, 23909)"
8540,"(8400, 4794)"
8541,"(8400, 25883)"
8542,"(8401, 12636)"
8543,"(8401, 18041)"
8544,"(8403, 6665)"
8545,"(8403, 24012)"
8546,"(8404, 7368)"
8547,"(8404, 23309)"
8548,"(8405, 9360)"
8549,"(8405, 21317)"
8550,"(8406, 14536)"
8551,"(8406, 16141)"
8552,"(8410, 3453)"
8553,"(8410, 27224)"
8554,"(8413, 13014)"
8555,"(8413, 17663)"
8556,"(8414, 1020)"
8557,"(8414, 29657)"
8558,"(8415, 2418)"
8559,"(8415, 28259)"
8560,"(8417, 3229)"
8561,"(8417, 27448)"
8562,"(8418, 7135)"
8563,"(8418, 23542)"
8564,"(8421, 14829)"
8565,"(8421, 15848)"
8566,"(8424, 8771)"
8567,"(8424, 21906)"
8568,"(8425, 9173)"
8569,"(8425, 21504)"
8570,"(8427, 4344)"
8571,"(8427, 26333)"
8572,"(8431, 4612)"
8573,"(8431, 26065)"
8574,"(8432, 911)"
8575,"(8432, 29766)"
8576,"(8433, 4359)"
8577,"(8433, 26318)"
8578,"(8435, 3653)"
8579,"(8435, 27024)"
8580,"(8442, 3575)"
8581,"(8442, 27102)"
8582,"(8451, 9615)"
8583,"(8451, 21062)"
8584,"(8452, 2007)"
8585,"(8452, 28670)"
8586,"(8453, 1001)"
8587,"(8453, 29676)"
8588,"(8456, 13461)"
8589,"(8456, 17216)"
8590,"(8457, 10035)"
8591,"(8457, 20642)"
8592,"(8458, 10159)"
8593,"(8458, 20518)"
8594,"(8459, 8610)"
8595,"(8459, 22067)"
8596,"(8460, 2783)"
8597,"(8460, 27894)"
8598,"(8461, 3769)"
8599,"(8461, 26908)"
8600,"(8462, 14033)"
8601,"(8462, 16644)"
8602,"(8463, 1700)"
8603,"(8463, 28977)"
8604,"(8464, 2400)"
8605,"(8464, 28277)"
8606,"(8465, 9614)"
8607,"(8465, 21063)"
8608,"(8470, 1604)"
8609,"(8470, 29073)"
8610,"(8473, 3650)"
8611,"(8473, 27027)"
8612,"(8474, 11447)"
8613,"(8474, 19230)"
8614,"(8475, 10180)"
8615,"(8475, 20497)"
8616,"(8477, 5653)"
8617,"(8477, 25024)"
8618,"(8479, 5856)"
8619,"(8479, 24821)"
8620,"(8482, 11905)"
8621,"(8482, 18772)"
8622,"(8483, 3577)"
8623,"(8483, 27100)"
8624,"(8486, 5719)"
8625,"(8486, 24958)"
8626,"(8487, 11091)"
8627,"(8487, 19586)"
8628,"(8488, 9818)"
8629,"(8488, 20859)"
8630,"(8489, 11436)"
8631,"(8489, 19241)"
8632,"(8492, 6098)"
8633,"(8492, 24579)"
8634,"(8495, 11152)"
8635,"(8495, 19525)"
8636,"(8496, 13916)"
8637,"(8496, 16761)"
8638,"(8503, 14577)"
8639,"(8503, 16100)"
8640,"(8504, 7193)"
8641,"(8504, 23484)"
8642,"(8508, 5263)"
8643,"(8508, 25414)"
8644,"(8512, 1064)"
8645,"(8512, 29613)"
8646,"(8513, 6966)"
8647,"(8513, 23711)"
8648,"(8516, 2665)"
8649,"(8516, 28012)"
8650,"(8517, 7992)"
8651,"(8517, 22685)"
8652,"(8518, 13747)"
8653,"(8518, 16930)"
8654,"(8520, 4850)"
8655,"(8520, 25827)"
8656,"(8522, 8941)"
8657,"(8522, 21736)"
8658,"(8524, 14364)"
8659,"(8524, 16313)"
8660,"(8525, 5403)"
8661,"(8525, 25274)"
8662,"(8526, 13673)"
8663,"(8526, 17004)"
8664,"(8527, 6872)"
8665,"(8527, 23805)"
8666,"(8531, 7509)"
8667,"(8531, 23168)"
8668,"(8533, 3276)"
8669,"(8533, 27401)"
8670,"(8535, 13011)"
8671,"(8535, 17666)"
8672,"(8536, 6522)"
8673,"(8536, 24155)"
8674,"(8540, 1929)"
8675,"(8540, 28748)"
8676,"(8542, 14547)"
8677,"(8542, 16130)"
8678,"(8549, 4809)"
8679,"(8549, 25868)"
8680,"(8550, 2327)"
8681,"(8550, 28350)"
8682,"(8551, 8934)"
8683,"(8551, 21743)"
8684,"(8553, 11579)"
8685,"(8553, 19098)"
8686,"(8558, 14377)"
8687,"(8558, 16300)"
8688,"(8560, 5169)"
8689,"(8560, 25508)"
8690,"(8561, 9052)"
8691,"(8561, 21625)"
8692,"(8562, 1964)"
8693,"(8562, 28713)"
8694,"(8563, 14389)"
8695,"(8563, 16288)"
8696,"(8564, 5619)"
8697,"(8564, 25058)"
8698,"(8565, 9802)"
8699,"(8565, 20875)"
8700,"(8566, 4453)"
8701,"(8566, 26224)"
8702,"(8567, 4443)"
8703,"(8567, 26234)"
8704,"(8568, 2147)"
8705,"(8568, 28530)"
8706,"(8570, 3978)"
8707,"(8570, 26699)"
8708,"(8572, 7369)"
8709,"(8572, 23308)"
8710,"(8574, 13039)"
8711,"(8574, 17638)"
8712,"(8575, 3435)"
8713,"(8575, 27242)"
8714,"(8577, 5715)"
8715,"(8577, 24962)"
8716,"(8578, 10071)"
8717,"(8578, 20606)"
8718,"(8579, 1849)"
8719,"(8579, 28828)"
8720,"(8580, 3297)"
8721,"(8580, 27380)"
8722,"(8587, 2892)"
8723,"(8587, 27785)"
8724,"(8590, 572)"
8725,"(8590, 30105)"
8726,"(8592, 6960)"
8727,"(8592, 23717)"
8728,"(8594, 10868)"
8729,"(8594, 19809)"
8730,"(8595, 7925)"
8731,"(8595, 22752)"
8732,"(8598, 3156)"
8733,"(8598, 27521)"
8734,"(8599, 7571)"
8735,"(8599, 23106)"
8736,"(8600, 8)"
8737,"(8600, 30669)"
8738,"(8601, 3854)"
8739,"(8601, 26823)"
8740,"(8602, 465)"
8741,"(8602, 30212)"
8742,"(8604, 2269)"
8743,"(8604, 28408)"
8744,"(8605, 6273)"
8745,"(8605, 24404)"
8746,"(8606, 1205)"
8747,"(8606, 29472)"
8748,"(8608, 4042)"
8749,"(8608, 26635)"
8750,"(8609, 8251)"
8751,"(8609, 22426)"
8752,"(8610, 1620)"
8753,"(8610, 29057)"
8754,"(8612, 14144)"
8755,"(8612, 16533)"
8756,"(8613, 3047)"
8757,"(8613, 27630)"
8758,"(8614, 3706)"
8759,"(8614, 26971)"
8760,"(8615, 3799)"
